publish_date,headline_text,is_kashmir,is_pakistan
20070201,Hindu body in US flays Centre for ignoring Kashmir,True,False
20070202,J&K sitting on gas treasure?,True,False
20070202,Two LeT militants arrested in J&K,True,False
20070202,Guards let Taliban cross over: Pak,False,True
20070203,Pakistan asks CARICOM for 500 visas,False,True
20070203,Rocket attack on Pakistan's Gwadar port,False,True
20070204,J&K cops held for fake killings,True,False
20070204,Pak mosque grooming jehadi wives: Research scholar,False,True
20070205,Now; CRPF to probe J&K fake encounters,True,False
20070205,Former Pakistan greats slam team management and selectors,False,True
20070206,'Pakistan has changed under Musharraf',False,True
20070206,Two Hizbul militants killed in J&K,True,False
20070206,Bandh affects normal life in Kashmir,True,False
20070206,Pakistan to tour India in November,False,True
20070206,Pak in reconciliation mode: Mush,False,True
20070206,Trination IPI gas pipeline: Iran; Pak reach agreement,False,True
20070207,Indo-Pak anti-terror group meet on March 6,False,True
20070207,One hurt in suicide bombing at Pak airport,False,True
20070207,Child killed in landmine explosion in J&K,True,False
20070207,Two injured in Leopard attack in J&K,True,False
20070207,Ties with Pak will benefit Punjab: Sonia,False,True
20070207,Hindu businessman kidnapped; killed in Pak,False,True
20070207,Muslims; Christians clash in Kashmir,True,False
20070207,Kashmiris continue protest over alleged 'staged' killings,True,False
20070207,Pak on high alert after suicide blast,False,True
20070207,PAF aircraft crashes; pilot safe,False,True
20070208,India; Pak spy agencies to meet in Islamabad,False,True
20070208,Ties with Pak will benefit Punjab: Sonia,False,True
20070208,Ties with Pak will benefit Punjab: Sonia,False,True
20070208,Pak court to decide on Hindu family's property,False,True
20070209,Sami added to Pakistan's injury list of pacers,False,True
20070209,Pakistan in grip of religious influences?,False,True
20070209,Pak MP wants ban on liquor to be lifted,False,True
20070209,Pak Islamist party gives Jinnah the boot,False,True
20070209,Pak to get USD 300 mn for war on terror,False,True
20070210,Select panel cleared J&K's new Shariat Bill,True,False
20070210,Kin of missing persons in J&K threaten immolation,True,False
20070210,PDP harps on 'self-rule' for Kashmir,True,False
20070210,India; Pak set to give own twist to Baglihar verdict,False,True
20070211,UP Muslims hail J&K Shariat Bill,True,False
20070211,India doesn't buy Pak 'promise' on Siachen,False,True
20070211,Bandh in Kashmir valley,True,False
20070211,Probe into fake encounters in J&K,True,False
20070213,Taliban cross Pak border to hit dam,False,True
20070214,Are Maoists; LeT in cahoots in J&K?,True,False
20070214,Army jawan commits suicide in J&K,True,False
20070214,Two militants killed in gunbattle in J&K,True,False
20070214,Cop; friends rape girl in J&K hotel,True,False
20070214,V-Day: J&K groups; saffron brigade on the streets,True,False
20070215,Pak-backed outfits raising millions for strikes against India: NSA,False,True
20070215,Pak-backed outfits raising millions for strikes against India: NSA,False,True
20070215,PoK trade team may visit J&K,True,True
20070215,Pak-backed outfits raising millions for strikes against India: NSA,False,True
20070215,Kashmir issue ripe for resolution: Musharraf,True,False
20070215,Pak shortlists five reserves for WC,False,True
20070215,Pak backs down on Baglihar 'victory' claim,False,True
20070216,Arms recovered from militant hideouts in J&K,True,False
20070216,EU hails Indo-Pak reconciliation process,False,True
20070216,J&K govt extends vacation in valley schools,True,False
20070216,J&K Govt. to beautify Jhelum to boost tourism,True,False
20070216,Security beefed up in Pak after suicide bomber threat,False,True
20070217,Militant held in Anantnag district of J&K,True,False
20070217,Bomb blast in Pak courtroom; 13 killed,False,True
20070218,J&K: Another custodial death triggers violence,True,False
20070218,Dearth of bachelor boys for Kashmiri girls,True,False
20070218,Pak eyes larger share of SL's arms market,False,True
20070218,India; Pakistan to sign nuclear-risk reduction treaty,False,True
20070218,Engineer killed in accident in J&K,True,False
20070218,India; Pakistan to sign nuclear-risk reduction treaty,False,True
20070218,Pak to hire Indian pundit,False,True
20070219,Pak shuts down Geelani's office,False,True
20070219,4 cops held for custodial death in J&K,True,False
20070219,J&K HC seeks details on 'fake encounters',True,False
20070219,Urgent visas for relatives of Pak blast victims,False,True
20070219,Police questioning Pak passenger; toll 66,False,True
20070219,Two injured in cylinder blast in J&K,True,False
20070219,Blasts meant to wreck Indo-Pak ties: Lalu,False,True
20070219,Pak High Commission team rushes to blasts site,False,True
20070219,Urgent visas for relatives of Pak blast victims,False,True
20070219,Police questioning Pak passenger; toll 66,False,True
20070219,Blasts meant to wreck Indo-Pak ties: Lalu,False,True
20070219,Pak High Commission team rushes to blasts site,False,True
20070219,Pak slams blasts as 'horrendous act of terrorism',False,True
20070219,Urgent visas for relatives of Pak blast victims,False,True
20070219,Police questioning Pak passenger; toll 66,False,True
20070219,Blasts meant to wreck Indo-Pak ties: Lalu,False,True
20070219,Pak High Commission team rushes to blasts site,False,True
20070219,Pak railway ministry in touch with India,False,True
20070219,Blasts not to affect Kasuri's India visit: Pak,False,True
20070219,Pak slams blasts as 'horrendous act of terrorism',False,True
20070219,'Blasts meant to wreck Indo-Pak ties',False,True
20070219,Reject extremists in polls: Mush,False,True
20070219,Pak railway ministry in touch with India,False,True
20070219,Blasts not to affect Kasuri's India visit: Pak,False,True
20070219,Pak slams blasts as 'horrendous act of terrorism',False,True
20070219,Mush slams blasts as 'wanton acts of terrorism',False,True
20070219,Departure of Hindu pilgrims from Pak deferred,False,True
20070219,Pakistani defence official visits Colombo,False,True
20070219,Osama; Zawahri building hub in Pak tribal areas,False,True
20070220,Peace talks to go on: India; Pak,False,True
20070220,The day after; Delhi-Lahore bus leaves for Pak,False,True
20070220,Six Bangladeshis arrested in J&K,True,False
20070220,J&K sanctions ex-gratia relief for victims,True,False
20070220,Kashmiri separatist leaders to meet Kasuri,True,False
20070220,Pak to get to the bottom of Samjhauta blast: Kasuri,False,True
20070220,Peace talks to go on: India; Pak,False,True
20070220,The day after; Delhi-Lahore bus leaves for Pak,False,True
20070220,Fitness woes plague Pakistan,False,True
20070220,Mush makes case for holding dual posts,False,True
20070220,Eight suspected suicide bombers held in Pak,False,True
20070220,Samjhauta blasts: India not cooperating; says Pak,False,True
20070220,US believes Osama; Al-Qaida in Pak,False,True
20070221,Push Centre for troop reduction or will pull out of J&K govt: Mufti,True,False
20070221,Peace cyclists to Pakistan undeterred,False,True
20070221,Samjhauta blasts: Pak victims' kin throng Panipat,False,True
20070221,India; Pak sign N-risk reduction treaty,False,True
20070221,Indo-Pak peace process 'mere slogans': Geelani,False,True
20070221,Pak wants details of Samjhauta blasts probe,False,True
20070222,India rejects Pak call for joint probe,False,True
20070222,'Pak covering terror tracks',False,True
20070222,Blast fallout: 'Most smooth' Indo-Pak meet,False,True
20070222,Cong rejects PDP's demand for J&K troop reduction,True,False
20070222,J&K highway closed for traffic on second day,True,False
20070222,Two Hizb militants arrested in J&K,True,False
20070222,BJP reminds Kasuri of Pak's anti-terror pledge,False,True
20070222,Now; Indo-Pak cooperation in education field,False,True
20070222,Pak foreign minister calls on Advani,False,True
20070222,Witness in train blast handed to Pak,False,True
20070222,India-Pak to share results of blast probe,False,True
20070222,Relatives of train blast victims arrive from Pakistan,False,True
20070222,Pakistan confirms bird flu in Islamabad zoo,False,True
20070222,Baglihar: Pak won't move for arbitration,False,True
20070222,Pak family touched by Indian High Commission's call,False,True
20070222,Pak to top Indo-US talks agenda,False,True
20070223,India; Pak agree to share gas; differ on costs,False,True
20070223,Manipur may go Kashmir way; warns Sri Ravi Shankar,True,False
20070223,Pakistan forcelifts Samjhauta survivors,False,True
20070223,Samjhauta blasts should not affect Indo-Pak ties: Kalam,False,True
20070223,Pakistan forcelifts Samjhauta survivors,False,True
20070223,Pak foreign minister meets Vajpayee,False,True
20070223,Kashmiri's urge India to probe disappearances,True,False
20070223,Kashmiri separatists urge Pakistan to continue peace talks,True,True
20070223,Majority of Pakistani cricketers clear dope test,False,True
20070223,Pak test-fires its long range Hatf VI missile,False,True
20070224,Mild intensity quake hits J&K; no casualty,True,False
20070224,Detained Pakistani national let off,False,True
20070224,Shaukat crosses over to Pak with kids' bodies,False,True
20070225,J&K govt provides relief to quake victims,True,False
20070225,More Pakistanis arrive to search of kin,False,True
20070226,Shoaib; Asif backbone of Pak team: Sarfaraz,False,True
20070226,US VP Dick Cheney makes surprise trip to Pakistan,False,True
20070227,Pak has cost US $27b since 9/11,False,True
20070227,Pakistan appoints new hockey coach,False,True
20070227,Veterans relive Indo-Pak battles,False,True
20070227,US downplays reports on tough message to Pak,False,True
20070228,Stranded passengers airlifted from J&K,True,False
20070228,India; Pak to jointly maintain records,False,True
20070228,'Pak has talent to do well in WC',False,True
20070228,Pak to leave for WC without Shaoib; Asif,False,True
20070228,Pressure on Bush to hit Pak terror camps,False,True
20070301,Bid to blow up Rashtriya Rifles HQ in J&K foiled,True,False
20070301,IAF airlifts more stranded passengers in J&K,True,False
20070301,Security beefed up at Pak railway stations,False,True
20070302,Pak national held while trying to board Samjhauta Exp,False,True
20070302,India; Pak have agreed on troops reduction; claims Mirwaiz,False,True
20070302,Kaneria to play first two matches; Pak to try Akmal as opener,False,True
20070302,Top Taliban leader arrested in Pakistan,False,True
20070302,US goes public with hot pursuit in Pak,False,True
20070303,Pakistan test fires nuclear capable missile,False,True
20070303,J&K troop reducation a 'speculation': PM,True,False
20070303,Indo-Pak hockey revival on cards,False,True
20070303,Indo-Pak hockey revival on cards,False,True
20070303,Pak arrests 12 Indian fishermen,False,True
20070303,Five suspected terrorists arrested in Sindh,False,True
20070303,US can pursue militants across Pakistan,False,True
20070304,'Pak's half measures not helping US',False,True
20070305,'Floods killed 25; damaged 11;290 houses in J&K',True,False
20070305,Teenager raped in J&K's Doda district,True,False
20070305,ACU meets with Pak team as part of anti-corruption campaign,False,True
20070305,Pakistani Hindus form party in Sindh,False,True
